unit_price,customer_phone,category,order_id,product_name,source_file,unit_cost,order_date,profit,discount_pct,quantity,total_price
54.74,Felix Miller,Clothing & Accessories,ORD-10667,Canvas Messenger Bag,global_ecommerce_sales.csv,10.89,2023-04-21,16.48,0,1,54.74
136.46,Sakura Dubois,Furniture,ORD-11292,Filing Cabinet 3-Drawer,global_ecommerce_sales.csv,17.75,2023-04-21,323.4,15,10,1159.91
308.79,Barbara Suzuki,Furniture,ORD-11731,Corner L-Shaped Desk,global_ecommerce_sales.csv,7.21,2023-04-21,239.82,0,2,617.58
180.81,Zara Patel,Furniture,ORD-11224,Bookshelf 5-Tier,global_ecommerce_sales.csv,18.2,2023-04-22,90.28,20,3,433.94
54.96,Wei Johansson,Furniture,ORD-10468,Desk Organizer Set,global_ecommerce_sales.csv,10.74,2023-04-23,5.74,10,1,49.46
137.26,Sarah Robinson,Furniture,ORD-11700,Filing Cabinet 3-Drawer,global_ecommerce_sales.csv,8.47,2023-04-24,32.7,10,1,123.53
30.66,Omar Williams,Clothing & Accessories,ORD-10377,Wool Blend Scarf,global_ecommerce_sales.csv,22.41,2023-04-25,51.17,10,6,165.56
46.16,Karen Moreau,Clothing & Accessories,ORD-11553,Leather Belt Classic,global_ecommerce_sales.csv,11.08,2023-04-25,9.69,5,1,43.85
45.58,Christopher Park,Clothing & Accessories,ORD-11888,Canvas Messenger Bag,global_ecommerce_sales.csv,12.2,2023-04-25,69.84,5,4,173.2
177.6,Kenji Jones,Furniture,ORD-10102,Standing Desk Converter,global_ecommerce_sales.csv,13.33,2023-04-26,128.75,0,2,355.2
192.55,Marco Taylor,Furniture,ORD-11008,Bookshelf 5-Tier,global_ecommerce_sales.csv,10.26,2023-04-26,220.8,0,3,577.65
17.84,Li Yamamoto,Technology,ORD-11204,Tablet Stand Holder,global_ecommerce_sales.csv,11.04,2023-04-29,-3.9,5,1,16.95
8.59,Ava Fischer,Office Supplies,ORD-10826,Ballpoint Pen Pack 12,global_ecommerce_sales.csv,11.51,2023-04-30,5.67,5,4,32.64
29.87,Mia Smith,Technology,ORD-11363,Tablet Stand Holder,global_ecommerce_sales.csv,6.43,2023-05-01,7.01,0,1,29.87
12.78,Ivan Anderson,Office Supplies,ORD-10202,Tape Dispenser Heavy Duty,global_ecommerce_sales.csv,14.72,2023-05-02,4.45,5,3,36.42
71.84,Raj Thomas,Technology,ORD-10462,Laptop Stand Adjustable,global_ecommerce_sales.csv,8.56,2023-05-03,88.42,0,3,215.52
6.24,Jamal Schmidt,Office Supplies,ORD-11586,Whiteboard Markers Set 8,global_ecommerce_sales.csv,13.23,2023-05-04,-8.87,20,2,9.98
12.15,Priya Chen,Office Supplies,ORD-10703,Sticky Notes Multicolor 6-Pack,global_ecommerce_sales.csv,9.48,2023-05-05,1.46,10,2,21.87
88.39,Kenji Romano,Clothing & Accessories,ORD-10828,Canvas Messenger Bag,global_ecommerce_sales.csv,11.2,2023-05-05,19.73,15,1,75.13
181.39,Pierre Fischer,Technology,ORD-10652,Wireless Bluetooth Headphones,global_ecommerce_sales.csv,13.61,2023-05-06,394.52,0,5,906.95
16.13,Ali Miller,Office Supplies,ORD-11385,Stapler Full-Size,global_ecommerce_sales.csv,6.12,2023-05-06,0.33,15,1,13.71
44.17,John Robinson,Technology,ORD-11895,Laptop Stand Adjustable,global_ecommerce_sales.csv,6.3,2023-05-06,29.03,5,2,83.92
11.52,Wei Sato,Office Supplies,ORD-10143,Tape Dispenser Heavy Duty,global_ecommerce_sales.csv,12.1,2023-05-08,-2.89,15,2,19.58
11.58,Amir Garcia,Office Supplies,ORD-10853,Tape Dispenser Heavy Duty,global_ecommerce_sales.csv,13.53,2023-05-10,-4.84,30,3,24.32
25.71,Layla Santos,Clothing & Accessories,ORD-10452,Cotton Formal Shirt,global_ecommerce_sales.csv,8.88,2023-05-11,18.12,15,3,65.56
47.53,Christopher Taylor,Technology,ORD-11484,USB-C Hub Multiport Adapter,global_ecommerce_sales.csv,7.18,2023-05-11,35.6,15,3,121.2
94.61,Chen Thompson,Clothing & Accessories,ORD-10623,Travel Backpack 30L,global_ecommerce_sales.csv,16.78,2023-05-12,68.37,20,3,227.06
248.9,Barbara Sharma,Furniture,ORD-11458,Filing Cabinet 3-Drawer,global_ecommerce_sales.csv,8.23,2023-05-12,91.33,20,2,398.24
62.57,Diego Jackson,Technology,ORD-10609,Smart LED Desk Lamp,global_ecommerce_sales.csv,14.99,2023-05-13,72.61,10,4,225.25
100.94,Ayumi Ahmed,Furniture,ORD-11288,Folding Table Portable,global_ecommerce_sales.csv,29.26,2023-05-13,500.67,5,15,1438.39
55.77,Fatima Laurent,Technology,ORD-10607,USB-C Hub Multiport Adapter,global_ecommerce_sales.csv,11.25,2023-05-14,11.06,5,1,52.98
77.49,Olivia Kumar,Furniture,ORD-10105,Floating Wall Shelves Set,global_ecommerce_sales.csv,12.63,2023-05-15,26.11,15,2,131.73
65.92,Raj Rossi,Furniture,ORD-11298,Bookshelf 5-Tier,global_ecommerce_sales.csv,13.46,2023-05-15,78.83,5,4,250.5
121.55,Patricia Dubois,Furniture,ORD-11682,Mesh Back Task Chair,global_ecommerce_sales.csv,6.6,2023-05-15,11.63,25,1,91.16
79.65,Robert Jackson,Clothing & Accessories,ORD-10411,Canvas Messenger Bag,global_ecommerce_sales.csv,10.14,2023-05-16,53.58,10,2,143.37
180.1,Jennifer Costa,Furniture,ORD-11776,Standing Desk Converter,global_ecommerce_sales.csv,8.31,2023-05-16,153.78,10,3,486.27
145.84,Ivan Li,Furniture,ORD-11788,Bookshelf 5-Tier,global_ecommerce_sales.csv,14.54,2023-05-16,94.84,15,3,371.89
3.16,Nadia Brown,Office Supplies,ORD-11227,Paper Clips Box 500pc,global_ecommerce_sales.csv,18.23,2023-05-17,-5.43,10,9,25.6
8.2,Emma Johansson,Office Supplies,ORD-10941,Stapler Full-Size,global_ecommerce_sales.csv,7.45,2023-05-18,6.08,0,3,24.6
214.52,Diego Schmidt,Furniture,ORD-11045,Filing Cabinet 3-Drawer,global_ecommerce_sales.csv,15.39,2023-05-18,156.23,0,2,429.04
43.71,Clara Jackson,Clothing & Accessories,ORD-11149,Silk Tie Collection,global_ecommerce_sales.csv,21.92,2023-05-18,100.47,15,8,297.23
119.77,Jamal Clark,Furniture,ORD-11329,Standing Desk Converter,global_ecommerce_sales.csv,10.37,2023-05-18,25.57,25,2,179.66
217.82,Pierre Fischer,Furniture,ORD-11394,Mesh Back Task Chair,global_ecommerce_sales.csv,12.46,2023-05-18,20.22,25,1,163.37
295.24,Lucas Khan,Furniture,ORD-11435,Mesh Back Task Chair,global_ecommerce_sales.csv,9.07,2023-05-18,227.12,0,2,590.48
195.08,Chen Romano,Furniture,ORD-10336,Filing Cabinet 3-Drawer,global_ecommerce_sales.csv,9.41,2023-05-19,58.87,5,1,185.33
26.84,Sophie Yamamoto,Clothing & Accessories,ORD-11513,Leather Wallet Minimalist,global_ecommerce_sales.csv,17.2,2023-05-20,49.9,0,5,134.2
15.48,Hans Johnson,Technology,ORD-11762,Tablet Stand Holder,global_ecommerce_sales.csv,19.74,2023-05-22,7.35,10,5,69.66
54.1,Patricia Müller,Technology,ORD-10562,Webcam HD 1080p,global_ecommerce_sales.csv,11.43,2023-05-23,96.77,5,5,256.97
37.26,Ahmed Taylor,Technology,ORD-10710,Smart LED Desk Lamp,global_ecommerce_sales.csv,14.6,2023-05-23,59.92,20,8,238.46
10.54,Zara Rodriguez,Office Supplies,ORD-11740,Tape Dispenser Heavy Duty,global_ecommerce_sales.csv,10.87,2023-05-25,6.0,15,4,35.84
15.84,Clara Santos,Office Supplies,ORD-10422,Tape Dispenser Heavy Duty,global_ecommerce_sales.csv,7.96,2023-05-26,15.8,5,3,45.14
33.16,Hanna Davis,Clothing & Accessories,ORD-11834,Travel Backpack 30L,global_ecommerce_sales.csv,11.38,2023-05-29,21.78,0,2,66.32
14.0,Barbara Rossi,Office Supplies,ORD-10942,Binder Clips Assorted 48pc,global_ecommerce_sales.csv,16.47,2023-05-30,0.33,15,3,35.7
54.12,Oscar Santos,Furniture,ORD-10129,Floating Wall Shelves Set,global_ecommerce_sales.csv,17.46,2023-06-01,77.25,15,7,322.01
118.34,Patricia Chen,Furniture,ORD-10722,Folding Table Portable,global_ecommerce_sales.csv,7.66,2023-06-01,33.76,5,1,112.42
20.28,Ahmed Dubois,Office Supplies,ORD-10845,Whiteboard Markers Set 8,global_ecommerce_sales.csv,8.91,2023-06-01,2.24,0,1,20.28
263.11,Kenji Robinson,Furniture,ORD-10937,Mesh Back Task Chair,global_ecommerce_sales.csv,16.54,2023-06-01,535.99,10,7,1657.59
271.69,Robert Sharma,Furniture,ORD-11401,Mesh Back Task Chair,global_ecommerce_sales.csv,10.66,2023-06-01,43.68,20,1,217.35
43.62,Chen Smith,Furniture,ORD-10069,Monitor Riser Wood,global_ecommerce_sales.csv,15.81,2023-06-03,27.81,15,4,148.31
36.82,Kenji Leroy,Clothing & Accessories,ORD-10025,Leather Belt Classic,global_ecommerce_sales.csv,13.78,2023-06-04,74.59,10,6,198.83
10.08,Richard Li,Office Supplies,ORD-11268,Sticky Notes Multicolor 6-Pack,global_ecommerce_sales.csv,8.15,2023-06-04,-4.12,15,1,8.57
6.18,Karen Anderson,Office Supplies,ORD-11962,Highlighters Neon Pack 6,global_ecommerce_sales.csv,9.18,2023-06-04,-1.76,15,3,15.76
64.14,Zara Kim,Technology,ORD-10979,Laptop Stand Adjustable,global_ecommerce_sales.csv,22.64,2023-06-05,131.29,15,8,436.15
29.03,Jennifer Nilsson,Technology,ORD-10816,Wireless Ergonomic Mouse,global_ecommerce_sales.csv,10.81,2023-06-06,0.8,5,1,27.58
6.69,Christopher Harris,Office Supplies,ORD-11468,Ballpoint Pen Pack 12,global_ecommerce_sales.csv,10.56,2023-06-06,-6.88,0,1,6.69
59.29,Marco Martin,Technology,ORD-11539,Laptop Stand Adjustable,global_ecommerce_sales.csv,13.59,2023-06-06,45.7,20,4,189.73
31.48,Emma Zhang,Clothing & Accessories,ORD-11609,Leather Wallet Minimalist,global_ecommerce_sales.csv,12.24,2023-06-06,1.93,5,1,29.91
7.93,David Smith,Office Supplies,ORD-11707,Stapler Full-Size,global_ecommerce_sales.csv,14.01,2023-06-06,-0.93,0,3,23.79
24.62,Wei Romano,Technology,ORD-10177,Tablet Stand Holder,global_ecommerce_sales.csv,24.76,2023-06-07,34.32,5,6,140.33
72.94,Zara Rodriguez,Technology,ORD-10817,Noise Cancelling Earbuds,global_ecommerce_sales.csv,16.18,2023-06-07,56.76,20,4,233.41
32.45,Zara Ferrari,Technology,ORD-11080,Wireless Ergonomic Mouse,global_ecommerce_sales.csv,8.62,2023-06-07,14.09,10,2,58.41
5.73,Omar Garcia,Office Supplies,ORD-10376,Highlighters Neon Pack 6,global_ecommerce_sales.csv,18.91,2023-06-08,-5.16,15,6,29.22
38.87,Hans Yamamoto,Clothing & Accessories,ORD-10726,Leather Wallet Minimalist,global_ecommerce_sales.csv,14.04,2023-06-08,55.93,5,4,147.71
6.85,Nadia Costa,Office Supplies,ORD-11103,Binder Clips Assorted 48pc,global_ecommerce_sales.csv,7.41,2023-06-08,0.12,0,2,13.7
16.26,Mia Sharma,Furniture,ORD-10727,Desk Organizer Set,global_ecommerce_sales.csv,6.26,2023-06-09,5.12,5,2,30.89
23.01,William Hassan,Technology,ORD-10772,Wireless Ergonomic Mouse,global_ecommerce_sales.csv,13.14,2023-06-09,-3.94,5,1,21.86
22.5,Ali Johansson,Office Supplies,ORD-11060,Premium Notebook Set A5,global_ecommerce_sales.csv,20.57,2023-06-09,15.43,15,4,76.5
229.47,Amir Chen,Furniture,ORD-11322,Ergonomic Office Chair,global_ecommerce_sales.csv,9.83,2023-06-10,162.27,15,3,585.15
336.47,Ethan Park,Furniture,ORD-10146,Corner L-Shaped Desk,global_ecommerce_sales.csv,15.78,2023-06-11,657.16,0,5,1682.35
122.54,Christopher Robinson,Furniture,ORD-11048,Bookshelf 5-Tier,global_ecommerce_sales.csv,11.78,2023-06-11,86.25,0,2,245.08
88.03,Noah Khan,Technology,ORD-11155,Portable External SSD 1TB,global_ecommerce_sales.csv,16.63,2023-06-11,115.42,15,5,374.13
24.66,Linda Smith,Furniture,ORD-11376,Desk Organizer Set,global_ecommerce_sales.csv,16.03,2023-06-11,23.43,0,4,98.64
60.58,Isabella Jackson,Technology,ORD-11535,Webcam HD 1080p,global_ecommerce_sales.csv,9.75,2023-06-11,53.86,10,3,163.57
158.55,Sarah Kim,Technology,ORD-10114,Mechanical Gaming Keyboard,global_ecommerce_sales.csv,11.67,2023-06-12,131.02,15,3,404.3
43.48,James Suzuki,Furniture,ORD-11031,Floating Wall Shelves Set,global_ecommerce_sales.csv,13.94,2023-06-12,51.28,15,6,221.75
33.12,Wei Harris,Technology,ORD-11133,Laptop Stand Adjustable,global_ecommerce_sales.csv,38.18,2023-06-12,185.38,0,15,496.8
30.15,Thomas Li,Technology,ORD-10349,Smart LED Desk Lamp,global_ecommerce_sales.csv,6.6,2023-06-13,2.45,15,1,25.63
18.83,Michael Khan,Office Supplies,ORD-11733,Tape Dispenser Heavy Duty,global_ecommerce_sales.csv,10.96,2023-06-13,14.46,10,3,50.84
17.24,Isabella Ahmed,Clothing & Accessories,ORD-10358,Leather Belt Classic,global_ecommerce_sales.csv,16.2,2023-06-14,26.9,0,5,86.2
6.68,Felix Hassan,Office Supplies,ORD-11932,Paper Clips Box 500pc,global_ecommerce_sales.csv,8.22,2023-06-14,-5.55,15,1,5.68
33.65,Amir Thompson,Furniture,ORD-10042,Floating Wall Shelves Set,global_ecommerce_sales.csv,16.74,2023-06-17,89.26,5,9,287.71
69.43,Chen Miller,Technology,ORD-10569,Smart LED Desk Lamp,global_ecommerce_sales.csv,10.72,2023-06-17,72.6,5,3,197.88
398.27,Priya Jackson,Furniture,ORD-11665,Corner L-Shaped Desk,global_ecommerce_sales.csv,20.31,2023-06-18,1373.63,5,10,3783.56
114.01,Karen Wang,Furniture,ORD-10876,Standing Desk Converter,global_ecommerce_sales.csv,13.78,2023-06-19,168.64,0,4,456.04
79.09,Carlos Dubois,Clothing & Accessories,ORD-11258,Polarized Sunglasses,global_ecommerce_sales.csv,10.51,2023-06-19,13.22,20,1,63.27
12.13,Raj Chen,Office Supplies,ORD-11375,Desk Calendar 2025,global_ecommerce_sales.csv,12.26,2023-06-19,-2.56,15,2,20.62
42.27,Xiao Taylor,Furniture,ORD-10546,Monitor Riser Wood,global_ecommerce_sales.csv,16.6,2023-06-20,25.67,15,4,143.72
48.52,Fatima Jackson,Technology,ORD-10860,Tablet Stand Holder,global_ecommerce_sales.csv,13.06,2023-06-21,30.61,15,3,123.73
27.6,William Clark,Clothing & Accessories,ORD-11307,Sports Water Bottle 750ml,global_ecommerce_sales.csv,13.33,2023-06-22,30.83,10,4,99.36
23.39,Emma Pereira,Office Supplies,ORD-10182,Tape Dispenser Heavy Duty,global_ecommerce_sales.csv,14.23,2023-06-23,101.55,10,11,231.56
14.57,Ahmed Garcia,Clothing & Accessories,ORD-10674,Sports Water Bottle 750ml,global_ecommerce_sales.csv,35.54,2023-06-23,30.02,5,10,138.41
250.47,Ayumi Robinson,Furniture,ORD-11336,Mesh Back Task Chair,global_ecommerce_sales.csv,10.78,2023-06-23,76.89,5,1,237.95
57.98,Mary Johansson,Technology,ORD-10712,Wireless Ergonomic Mouse,global_ecommerce_sales.csv,16.8,2023-06-24,104.96,15,7,344.98
19.94,Michael Martin,Office Supplies,ORD-10788,Desk Calendar 2025,global_ecommerce_sales.csv,11.66,2023-06-26,-2.68,10,1,17.95
45.1,Karen Sato,Clothing & Accessories,ORD-10212,Leather Belt Classic,global_ecommerce_sales.csv,14.28,2023-06-27,39.84,10,3,121.77
10.66,Isabella Kumar,Office Supplies,ORD-11068,Desk Calendar 2025,global_ecommerce_sales.csv,11.01,2023-06-27,-1.41,10,2,19.19
26.53,Carlos Rodriguez,Clothing & Accessories,ORD-11653,Silk Tie Collection,global_ecommerce_sales.csv,13.43,2023-06-27,-0.16,0,1,26.53
94.63,James Tanaka,Furniture,ORD-11771,Floating Wall Shelves Set,global_ecommerce_sales.csv,18.91,2023-06-27,170.35,0,5,473.15
30.06,Priya Thomas,Clothing & Accessories,ORD-10480,Polarized Sunglasses,global_ecommerce_sales.csv,11.77,2023-06-28,12.28,10,2,54.11
40.18,Mia Harris,Clothing & Accessories,ORD-10700,Leather Belt Classic,global_ecommerce_sales.csv,12.31,2023-06-28,47.96,0,3,120.54
74.43,Olga Nilsson,Technology,ORD-10661,Webcam HD 1080p,global_ecommerce_sales.csv,11.59,2023-06-29,222.86,10,9,602.88
24.48,Olga Patel,Clothing & Accessories,ORD-10747,Cotton Formal Shirt,global_ecommerce_sales.csv,9.71,2023-06-29,-2.37,20,1,19.58
62.62,Priya Schmidt,Technology,ORD-10432,Laptop Stand Adjustable,global_ecommerce_sales.csv,12.18,2023-07-01,53.57,10,3,169.07
97.31,Noah Jones,Technology,ORD-10483,Portable External SSD 1TB,global_ecommerce_sales.csv,15.03,2023-07-01,87.15,10,3,262.74
18.79,Oscar Schmidt,Office Supplies,ORD-10792,Stapler Full-Size,global_ecommerce_sales.csv,15.23,2023-07-01,27.04,10,5,84.55
192.58,Marco Harris,Furniture,ORD-11387,Corner L-Shaped Desk,global_ecommerce_sales.csv,12.06,2023-07-01,26.45,20,1,154.06
48.59,Giulia Johnson,Clothing & Accessories,ORD-11564,Cotton Formal Shirt,global_ecommerce_sales.csv,9.9,2023-07-01,41.12,15,3,123.9
46.18,Sophie Harris,Technology,ORD-10381,Smart LED Desk Lamp,global_ecommerce_sales.csv,12.38,2023-07-03,24.56,5,2,87.74
309.68,Lucas Chen,Furniture,ORD-11603,Standing Desk Converter,global_ecommerce_sales.csv,19.94,2023-07-03,413.61,20,7,1734.21
24.14,Robert Smith,Furniture,ORD-11019,Desk Organizer Set,global_ecommerce_sales.csv,13.18,2023-07-04,-3.52,0,1,24.14
15.95,Ingrid Khan,Office Supplies,ORD-10977,Whiteboard Markers Set 8,global_ecommerce_sales.csv,8.62,2023-07-05,16.9,15,4,54.23
6.99,Lucas White,Office Supplies,ORD-10008,Ballpoint Pen Pack 12,global_ecommerce_sales.csv,6.69,2023-07-06,-3.55,10,1,6.29
19.72,Nadia Jackson,Office Supplies,ORD-11100,Stapler Full-Size,global_ecommerce_sales.csv,6.38,2023-07-06,11.37,10,2,35.5
194.07,Chen Jones,Furniture,ORD-11464,Bookshelf 5-Tier,global_ecommerce_sales.csv,11.42,2023-07-06,299.09,0,4,776.28
52.02,Susan Miller,Technology,ORD-11562,Smart LED Desk Lamp,global_ecommerce_sales.csv,7.14,2023-07-06,24.07,15,2,88.43
19.62,Priya Thomas,Office Supplies,ORD-10083,Stapler Full-Size,global_ecommerce_sales.csv,12.48,2023-07-07,-2.67,5,1,18.64
43.03,Ahmed Thompson,Clothing & Accessories,ORD-10112,Silk Tie Collection,global_ecommerce_sales.csv,16.31,2023-07-07,74.05,20,7,240.97
50.01,Diego Kim,Technology,ORD-11077,Laptop Stand Adjustable,global_ecommerce_sales.csv,19.34,2023-07-08,93.18,0,5,250.05
53.14,Priya Martinez,Furniture,ORD-10003,Desk Organizer Set,global_ecommerce_sales.csv,14.88,2023-07-09,24.98,15,3,135.51
3.31,Giulia Dubois,Office Supplies,ORD-10024,Paper Clips Box 500pc,global_ecommerce_sales.csv,14.92,2023-07-09,-11.28,0,2,6.62
11.9,Carlos Schmidt,Office Supplies,ORD-10404,Whiteboard Markers Set 8,global_ecommerce_sales.csv,9.71,2023-07-10,3.38,0,2,23.8
21.26,Oscar Johnson,Clothing & Accessories,ORD-11154,Sports Water Bottle 750ml,global_ecommerce_sales.csv,9.14,2023-07-10,48.26,5,6,121.18
59.16,Jennifer Garcia,Clothing & Accessories,ORD-11859,Polarized Sunglasses,global_ecommerce_sales.csv,6.6,2023-07-10,17.06,10,1,53.24
10.59,Noah Santos,Office Supplies,ORD-10107,Binder Clips Assorted 48pc,global_ecommerce_sales.csv,11.4,2023-07-11,-6.11,5,1,10.06
62.93,Elizabeth Harris,Technology,ORD-11182,Webcam HD 1080p,global_ecommerce_sales.csv,13.89,2023-07-11,156.02,0,6,377.58
54.62,Ali Jones,Clothing & Accessories,ORD-11380,Wool Blend Scarf,global_ecommerce_sales.csv,11.36,2023-07-12,97.88,0,4,218.48
42.71,Jamal Harris,Technology,ORD-10015,Smart LED Desk Lamp,global_ecommerce_sales.csv,12.22,2023-07-13,9.14,20,2,68.34
113.15,Elizabeth Williams,Furniture,ORD-10545,Folding Table Portable,global_ecommerce_sales.csv,11.07,2023-07-13,56.82,10,2,203.67
61.5,Lucas Suzuki,Technology,ORD-10961,Wireless Ergonomic Mouse,global_ecommerce_sales.csv,10.75,2023-07-13,7.7,15,1,52.27
3.47,Clara Nilsson,Office Supplies,ORD-10511,Paper Clips Box 500pc,global_ecommerce_sales.csv,13.6,2023-07-14,-4.93,5,5,16.48
394.43,Ali Harris,Furniture,ORD-11806,Ergonomic Office Chair,global_ecommerce_sales.csv,12.1,2023-07-14,678.15,5,5,1873.54
161.93,Hans Singh,Furniture,ORD-10283,Filing Cabinet 3-Drawer,global_ecommerce_sales.csv,10.19,2023-07-15,184.13,10,4,582.95
233.89,Olga Schmidt,Furniture,ORD-10625,Ergonomic Office Chair,global_ecommerce_sales.csv,21.29,2023-07-15,633.6,0,7,1637.23
30.7,David Thompson,Clothing & Accessories,ORD-11098,Polarized Sunglasses,global_ecommerce_sales.csv,10.64,2023-07-16,75.32,10,7,193.41
21.72,Priya Ali,Clothing & Accessories,ORD-11395,Leather Belt Classic,global_ecommerce_sales.csv,10.04,2023-07-16,44.26,0,5,108.6
18.99,Jamal Jones,Office Supplies,ORD-10090,Whiteboard Markers Set 8,global_ecommerce_sales.csv,9.87,2023-07-17,15.76,10,3,51.27
190.35,Thomas Thompson,Technology,ORD-10904,Wireless Bluetooth Headphones,global_ecommerce_sales.csv,10.96,2023-07-18,55.66,10,1,171.31
64.89,Fatima Costa,Furniture,ORD-10266,Monitor Riser Wood,global_ecommerce_sales.csv,16.18,2023-07-19,13.02,25,3,146.0
27.32,Diego Davis,Clothing & Accessories,ORD-10424,Leather Belt Classic,global_ecommerce_sales.csv,10.74,2023-07-19,11.12,10,2,49.18
133.95,Omar Müller,Technology,ORD-11061,Mechanical Gaming Keyboard,global_ecommerce_sales.csv,21.46,2023-07-19,447.36,10,10,1205.55
56.54,Mary Weber,Technology,ORD-11808,Smart LED Desk Lamp,global_ecommerce_sales.csv,7.32,2023-07-19,37.92,5,2,107.43
51.24,Amina Johansson,Furniture,ORD-10326,Monitor Riser Wood,global_ecommerce_sales.csv,8.07,2023-07-20,2.18,20,1,40.99
145.33,Liam Clark,Technology,ORD-11349,Mechanical Gaming Keyboard,global_ecommerce_sales.csv,36.04,2023-07-20,719.68,5,13,1794.83
27.72,Ethan Chen,Clothing & Accessories,ORD-10681,Leather Belt Classic,global_ecommerce_sales.csv,15.56,2023-07-22,46.81,5,5,131.67
53.18,Clara Williams,Clothing & Accessories,ORD-10996,Cotton Formal Shirt,global_ecommerce_sales.csv,13.3,2023-07-22,34.56,5,2,101.04
167.91,Christopher Davis,Technology,ORD-11167,Noise Cancelling Earbuds,global_ecommerce_sales.csv,15.17,2023-07-22,362.63,0,5,839.55
16.43,James Taylor,Office Supplies,ORD-11391,Stapler Full-Size,global_ecommerce_sales.csv,11.32,2023-07-22,-3.1,5,1,15.61
71.01,Chen Johnson,Furniture,ORD-10949,Monitor Riser Wood,global_ecommerce_sales.csv,13.2,2023-07-24,22.31,15,2,120.72
41.08,Fatima Smith,Clothing & Accessories,ORD-11494,Canvas Messenger Bag,global_ecommerce_sales.csv,11.71,2023-07-25,8.83,0,1,41.08
21.14,Lucas Jones,Furniture,ORD-10240,Desk Organizer Set,global_ecommerce_sales.csv,12.08,2023-07-26,-7.85,20,1,16.91
52.78,Karen Thomas,Technology,ORD-10945,Tablet Stand Holder,global_ecommerce_sales.csv,6.2,2023-07-26,17.55,0,1,52.78
13.41,Priya Nilsson,Office Supplies,ORD-11589,Stapler Full-Size,global_ecommerce_sales.csv,12.56,2023-07-27,-6.52,10,1,12.07
75.9,Elizabeth Sato,Furniture,ORD-11824,Floating Wall Shelves Set,global_ecommerce_sales.csv,14.96,2023-07-27,106.48,0,4,303.6
8.95,Sakura Jones,Office Supplies,ORD-10045,Paper Clips Box 500pc,global_ecommerce_sales.csv,18.4,2023-07-28,-3.63,0,3,26.85
20.02,Xiao Smith,Technology,ORD-11229,USB-C Hub Multiport Adapter,global_ecommerce_sales.csv,10.98,2023-07-28,-4.97,15,1,17.02
10.76,Robert Park,Office Supplies,ORD-11934,Desk Calendar 2025,global_ecommerce_sales.csv,6.28,2023-07-28,-1.44,10,1,9.68
9.48,Joseph Johnson,Office Supplies,ORD-10001,Tape Dispenser Heavy Duty,global_ecommerce_sales.csv,6.87,2023-07-29,3.56,0,2,18.96
